,name,link,features,price,rating,avgrating,website
10,"Realme 5s (Crystal Blue, 64 GB)",http://www.flipkart.com/realme-5s-crystal-blue-64-gb/p/itm592977b0ba210?pid=MOBFM2WZ9AZUPTTZ&lid=LSTMOBFM2WZ9AZUPTTZXXEDBC&marketplace=FLIPKART&srno=s_1_11&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFM2WZ9AZUPTTZ.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor,HD+ Mini Drop Display,48 MP AI Quad camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,"2,25,758 Ratings & 20,742 Reviews",4.4,flipkart
11,"Realme C2 (Diamond Ruby, 32 GB)",http://www.flipkart.com/realme-c2-diamond-ruby-32-gb/p/itmfgwba8kmejqpe?pid=MOBFKK9JCA4W3E9S&lid=LSTMOBFKK9JCA4W3E9SMT95W2&marketplace=FLIPKART&srno=s_1_12&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFKK9JCA4W3E9S.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7499,"1,11,975 Ratings & 8,990 Reviews",4.3,flipkart
12,"Infinix Hot 8 (Quetzal Cyan, 64 GB)",http://www.flipkart.com/infinix-hot-8-quetzal-cyan-64-gb/p/itm176568dde7f63?pid=MOBFJJJVH6QYNE3P&lid=LSTMOBFJJJVH6QYNE3PL86ZA6&marketplace=FLIPKART&srno=s_1_13&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFJJJVH6QYNE3P.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM |,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7999,"2,15,935 Ratings & 32,319 Reviews",4.5,flipkart
13,"Redmi 8A (Ocean Blue, 32 GB)",http://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itmeeddf84c49585?pid=MOBFKF98ZVHXHUEP&lid=LSTMOBFKF98ZVHXHUEPBOY0ET&marketplace=FLIPKART&srno=s_1_14&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFKF98ZVHXHUEP.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7499,"1,10,678 Ratings & 9,068 Reviews",4.4,flipkart
14,"Realme 5s (Crystal Purple, 64 GB)",http://www.flipkart.com/realme-5s-crystal-purple-64-gb/p/itm592977b0ba210?pid=MOBFM2WZGMU7DPZQ&lid=LSTMOBFM2WZGMU7DPZQXTQHMR&marketplace=FLIPKART&srno=s_1_15&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFM2WZGMU7DPZQ.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor,HD+ Mini Drop Display,48 MP AI Quad camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,"2,25,758 Ratings & 20,742 Reviews",4.4,flipkart
15,"Redmi 8A (Sunset Red, 32 GB)",http://www.flipkart.com/redmi-8a-sunset-red-32-gb/p/itme8b392d46394f?pid=MOBFKF987VGBEP4X&lid=LSTMOBFKF987VGBEP4XWPCXLY&marketplace=FLIPKART&srno=s_1_16&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFKF987VGBEP4X.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7499,"1,10,678 Ratings & 9,068 Reviews",4.4,flipkart
16,"Redmi Note 7 Pro (Space Black, 64 GB)",http://www.flipkart.com/redmi-note-7-pro-space-black-64-gb/p/itmfegkx2gufuzhp?pid=MOBFDXZ36Y4DJBGM&lid=LSTMOBFDXZ36Y4DJBGMWJSP9M&marketplace=FLIPKART&srno=s_1_17&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFDXZ36Y4DJBGM.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,"7,85,677 Ratings & 69,362 Reviews",4.5,flipkart
17,"Realme 6 (Comet Blue, 64 GB)",http://www.flipkart.com/realme-6-comet-blue-64-gb/p/itm212944b2e7fb0?pid=MOBFPCX7F9NBPRRT&lid=LSTMOBFPCX7F9NBPRRTSHD9FQ&marketplace=FLIPKART&srno=s_1_18&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFPCX7F9NBPRRT.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories",13999,"17,543 Ratings & 2,190 Reviews",4.4,flipkart
18,"Redmi 8A (Ocean Blue, 32 GB)",http://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itm1f8d1cbb1d232?pid=MOBFKF98BHTYSAHZ&lid=LSTMOBFKF98BHTYSAHZQZD5DI&marketplace=FLIPKART&srno=s_1_19&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFKF98BHTYSAHZ.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6999,"1,21,046 Ratings & 9,234 Reviews",4.4,flipkart
19,"Realme 6 (Comet White, 64 GB)",http://www.flipkart.com/realme-6-comet-white-64-gb/p/itm60c8ea61964bf?pid=MOBFPCX7VUY74ZND&lid=LSTMOBFPCX7VUY74ZNDMGKMU7&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=5d677591-2e1d-4d4a-b4ff-f8339203b527.MOBFPCX7VUY74ZND.SEARCH&ssid=zf53y36s280000001588913266745&qH=eb4af0bf07c16429,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor,90 Hz Ultra Smooth Display,30 W Flash Charge,Side Fingerprint Sensor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories",13999,"17,543 Ratings & 2,190 Reviews",4.4,flipkart
